# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
67.993860	0.353000	4.607908
67.988122	0.354000	4.620961
67.982384	0.355000	4.634015
67.976645	0.356000	4.647068
67.970907	0.357000	4.660122
67.965167	0.358000	4.673175
67.959428	0.359000	4.686229
67.953688	0.360000	4.699283
67.947948	0.361000	4.712336
67.942207	0.362000	4.725390
67.936466	0.363000	4.738443
67.930725	0.364000	4.751497
67.924984	0.365000	4.764550
67.919242	0.366000	4.777604
67.913500	0.367000	4.790657
67.907757	0.368000	4.803711
67.902015	0.369000	4.816765
67.896272	0.370000	4.829818
67.890528	0.371000	4.842872
67.884784	0.372000	4.855925
67.879040	0.373000	4.868979
67.873296	0.374000	4.882032
67.867551	0.375000	4.895086
67.861807	0.376000	4.908140
67.856061	0.377000	4.921193
67.850316	0.378000	4.934247
67.844570	0.379000	4.947300
67.838824	0.380000	4.960354
67.833077	0.381000	4.973407
67.827330	0.382000	4.986461
67.821583	0.383000	4.999514
67.815835	0.384000	5.012568
67.810088	0.385000	5.025622
67.804339	0.386000	5.038675
67.798591	0.387000	5.051729
67.792842	0.388000	5.064782
67.787093	0.389000	5.077836
67.781344	0.390000	5.090889
67.775594	0.391000	5.103943
67.769844	0.392000	5.116997
67.764094	0.393000	5.130050
67.758343	0.394000	5.143104
67.752592	0.395000	5.156157
67.746841	0.396000	5.169211
67.741089	0.397000	5.182264
67.735337	0.398000	5.195318
67.729585	0.399000	5.208371
67.723832	0.400000	5.221425
67.718079	0.401000	5.234479
67.712326	0.402000	5.247532
67.706573	0.403000	5.260586
67.700819	0.404000	5.273639
67.695065	0.405000	5.286693
67.689310	0.406000	5.299746
67.683555	0.407000	5.312800
67.677800	0.408000	5.325854
67.672045	0.409000	5.338907
67.666289	0.410000	5.351961
67.660533	0.411000	5.365014
67.654776	0.412000	5.378068
67.649020	0.413000	5.391121
67.643263	0.414000	5.404175
67.637505	0.415000	5.417228
67.631747	0.416000	5.430282
67.625989	0.417000	5.443336
67.620231	0.418000	5.456389
67.614472	0.419000	5.469443
67.608714	0.420000	5.482496
67.602954	0.421000	5.495550
