# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 30 MeV
29.683668	16.325000	163.913890
29.683182	16.350000	164.164907
29.682695	16.375000	164.415924
29.682209	16.400000	164.666940
29.681723	16.425000	164.917957
29.681236	16.450000	165.168974
29.680750	16.475000	165.419990
29.680263	16.500000	165.671007
29.679777	16.525000	165.922024
29.679290	16.550000	166.173040
29.678804	16.575000	166.424057
29.678317	16.600000	166.675074
29.677831	16.625000	166.926090
29.677344	16.650000	167.177107
29.676858	16.675000	167.428124
29.676372	16.700000	167.679140
29.675885	16.725000	167.930157
29.675399	16.750000	168.181174
29.674912	16.775000	168.432191
29.674426	16.800000	168.683207
29.673939	16.825000	168.934224
29.673453	16.850000	169.185241
29.672966	16.875000	169.436257
29.672479	16.900000	169.687274
29.671993	16.925000	169.938291
29.671506	16.950000	170.189307
29.671020	16.975000	170.440324
29.670533	17.000000	170.691341
29.670047	17.025000	170.942357
29.669560	17.050000	171.193374
29.669074	17.075000	171.444391
29.668587	17.100000	171.695407
29.668100	17.125000	171.946424
29.667614	17.150000	172.197441
29.667127	17.175000	172.448457
29.666641	17.200000	172.699474
29.666154	17.225000	172.950491
29.665667	17.250000	173.201507
29.665181	17.275000	173.452524
29.664694	17.300000	173.703541
29.664208	17.325000	173.954557
29.663721	17.350000	174.205574
29.663234	17.375000	174.456591
29.662748	17.400000	174.707607
29.662261	17.425000	174.958624
29.661774	17.450000	175.209641
29.661288	17.475000	175.460657
29.660801	17.500000	175.711674
29.660314	17.525000	175.962691
29.659828	17.550000	176.213708
29.659341	17.575000	176.464724
29.658854	17.600000	176.715741
29.658367	17.625000	176.966758
29.657881	17.650000	177.217774
29.657394	17.675000	177.468791
29.656907	17.700000	177.719808
29.656421	17.725000	177.970824
29.655934	17.750000	178.221841
29.655447	17.775000	178.472858
29.654960	17.800000	178.723874
29.654474	17.825000	178.974891
29.653987	17.850000	179.225908
29.653500	17.875000	179.476924
29.653013	17.900000	179.727941
29.652527	17.925000	179.978958
29.652040	17.950000	180.229974
29.651553	17.975000	180.480991
29.651066	18.000000	180.732008
29.650579	18.025000	180.983024
29.650093	18.050000	181.234041
29.649606	18.075000	181.485058
29.649119	18.100000	181.736074
29.648632	18.125000	181.987091
29.648145	18.150000	182.238108
29.647658	18.175000	182.489124
29.647172	18.200000	182.740141
29.646685	18.225000	182.991158
29.646198	18.250000	183.242174
29.645711	18.275000	183.493191
29.645224	18.300000	183.744208
29.644737	18.325000	183.995225
29.644250	18.350000	184.246241
29.643763	18.375000	184.497258
29.643277	18.400000	184.748275
29.642790	18.425000	184.999291
29.642303	18.450000	185.250308
29.641816	18.475000	185.501325
29.641329	18.500000	185.752341
29.640842	18.525000	186.003358
29.640355	18.550000	186.254375
29.639868	18.575000	186.505391
29.639381	18.600000	186.756408
29.638894	18.625000	187.007425
29.638407	18.650000	187.258441
29.637920	18.675000	187.509458
29.637433	18.700000	187.760475
29.636946	18.725000	188.011491
29.636459	18.750000	188.262508
29.635972	18.775000	188.513525
29.635485	18.800000	188.764541
29.634998	18.825000	189.015558
29.634511	18.850000	189.266575
29.634024	18.875000	189.517591
29.633537	18.900000	189.768608
29.633050	18.925000	190.019625
29.632563	18.950000	190.270641
29.632076	18.975000	190.521658
29.631589	19.000000	190.772675
29.631102	19.025000	191.023691
29.630615	19.050000	191.274708
29.630128	19.075000	191.525725
29.629641	19.100000	191.776742
29.629154	19.125000	192.027758
29.628667	19.150000	192.278775
29.628180	19.175000	192.529792
29.627693	19.200000	192.780808
29.627206	19.225000	193.031825
29.626718	19.250000	193.282842
29.626231	19.275000	193.533858
29.625744	19.300000	193.784875
29.625257	19.325000	194.035892
29.624770	19.350000	194.286908
29.624283	19.375000	194.537925
29.623796	19.400000	194.788942
29.623309	19.425000	195.039958
29.622821	19.450000	195.290975
29.622334	19.475000	195.541992
